"filename", "language", "JavaScript", "JSON with Comments", "TypeScript", "JSON", "Python", "TypeScript JSX", "PostCSS", "MS SQL", "XML", "Markdown", "comment", "blank", "total"
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\sariyer\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\sile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\silivri\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\sisli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\sultanbeyli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\sultangazi\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\tuzla\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\umraniye\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\uskudar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\istanbul\zeytinburnu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 17, 284
"c:\Users\ibrahim\Downloads\zero_cms\app\markalar\vestel\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 6, 77
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\about\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 298, 0, 0, 0, 0, 7, 23, 328
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\blog\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 10, 14, 228
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\brands\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 4, 62
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\contact\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 9, 15, 292
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 5, 83
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 1, 3, 82
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 1, 17
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\quote\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 412, 0, 0, 0, 0, 16, 30, 458
"c:\Users\ibrahim\Downloads\zero_cms\app\mobile\services\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 4, 14, 249
"c:\Users\ibrahim\Downloads\zero_cms\app\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 2, 35
"c:\Users\ibrahim\Downloads\zero_cms\app\quote\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 412, 0, 0, 0, 0, 12, 27, 451
"c:\Users\ibrahim\Downloads\zero_cms\app\services\led-replacement\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 9, 7, 144
"c:\Users\ibrahim\Downloads\zero_cms\app\services\motherboard-repair\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 129, 0, 0, 0, 0, 9, 7, 145
"c:\Users\ibrahim\Downloads\zero_cms\app\services\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 180, 0, 0, 0, 0, 10, 11, 201
"c:\Users\ibrahim\Downloads\zero_cms\app\services\tv-screen-replacement\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 222, 0, 0, 0, 0, 10, 21, 253
"c:\Users\ibrahim\Downloads\zero_cms\components.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\ibrahim\Downloads\zero_cms\components\ModelDetail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 178, 0, 0, 0, 0, 4, 4, 186
"c:\Users\ibrahim\Downloads\zero_cms\components\contact\ContactForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 11, 168
"c:\Users\ibrahim\Downloads\zero_cms\components\home\BlogPreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 12, 8, 161
"c:\Users\ibrahim\Downloads\zero_cms\components\home\Hero.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 7, 8, 152
"c:\Users\ibrahim\Downloads\zero_cms\components\home\QuoteSection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 13, 22, 223
"c:\Users\ibrahim\Downloads\zero_cms\components\home\Services.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 4, 8, 121
"c:\Users\ibrahim\Downloads\zero_cms\components\home\Testimonials.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 238, 0, 0, 0, 0, 25, 17, 280
"c:\Users\ibrahim\Downloads\zero_cms\components\layout\Footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 4, 9, 117
"c:\Users\ibrahim\Downloads\zero_cms\components\layout\Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 313, 0, 0, 0, 0, 12, 15, 340
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\WhatsAppButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 6, 42
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\accordion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 9, 59
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\alert-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 15, 142
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\alert.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 7, 60
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\aspect-ratio.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 8
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 7, 51
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 6, 37
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 11, 116
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 6, 57
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 6, 67
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 9, 87
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\carousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 31, 263
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 2, 37, 366
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 5, 31
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 12
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\command.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 19, 156
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\context-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 19, 201
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 14, 123
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\drawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 14, 119
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 182, 0, 0, 0, 0, 0, 19, 201
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 26, 180
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\hover-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 7, 30
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\input-otp.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 9, 72
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 5, 26
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 6, 27
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\menubar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 20, 237
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\navigation-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 12, 129
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\pagination.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 11, 118
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\popover.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 7, 32
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\progress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\radio-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 6, 45
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\resizable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 7, 46
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 6, 49
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 15, 161
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 5, 32
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\sheet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 16, 141
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 16
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\slider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\sonner.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 6, 32
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\switch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 5, 30
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 11, 118
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 8, 56
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 25
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\toast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 14, 130
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\toaster.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 4, 36
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\toggle-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 10, 62
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\toggle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 7, 46
"c:\Users\ibrahim\Downloads\zero_cms\components\ui\tooltip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 8, 31
"c:\Users\ibrahim\Downloads\zero_cms\create-pages.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 49
"c:\Users\ibrahim\Downloads\zero_cms\create-turkish-pages.js", "JavaScript", 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 25, 340
"c:\Users\ibrahim\Downloads\zero_cms\data\admin2-log.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\data\admin2-user.json", "JSON", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\ibrahim\Downloads\zero_cms\data\blog-posts.json", "JSON", 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 72
"c:\Users\ibrahim\Downloads\zero_cms\data\brands.json", "JSON", 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 186
"c:\Users\ibrahim\Downloads\zero_cms\data\faq.json", "JSON", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 27
"c:\Users\ibrahim\Downloads\zero_cms\data\messages.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\data\prices.json", "JSON", 0, 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 527
"c:\Users\ibrahim\Downloads\zero_cms\data\quotes.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\data\screen-types.json", "JSON", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\ibrahim\Downloads\zero_cms\data\services.json", "JSON", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 78
"c:\Users\ibrahim\Downloads\zero_cms\data\site-settings.json", "JSON", 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 150
"c:\Users\ibrahim\Downloads\zero_cms\data\testimonials.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 1, 83
"c:\Users\ibrahim\Downloads\zero_cms\data\tv-screens.json", "JSON", 0, 0, 0, 8552, 0, 0, 0, 0, 0, 0, 0, 0, 8552
"c:\Users\ibrahim\Downloads\zero_cms\database\setup.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 16, 13, 133
"c:\Users\ibrahim\Downloads\zero_cms\fix_peaq_brand.py", "Python", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\ibrahim\Downloads\zero_cms\generate-pages.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 83
"c:\Users\ibrahim\Downloads\zero_cms\generate-sitemap.js", "JavaScript", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 109
"c:\Users\ibrahim\Downloads\zero_cms\generate-turkish-pages.js", "JavaScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 91
"c:\Users\ibrahim\Downloads\zero_cms\hooks\use-counter.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 1, 8, 40
"c:\Users\ibrahim\Downloads\zero_cms\hooks\use-toast.ts", "TypeScript", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 3, 32, 192
"c:\Users\ibrahim\Downloads\zero_cms\lib\PricesContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 4, 12, 82
"c:\Users\ibrahim\Downloads\zero_cms\lib\sitePrices.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 3, 1, 27
"c:\Users\ibrahim\Downloads\zero_cms\lib\utils.ts", "TypeScript", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\ibrahim\Downloads\zero_cms\middleware.ts", "TypeScript", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 2, 6, 31
"c:\Users\ibrahim\Downloads\zero_cms\next.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 11
"c:\Users\ibrahim\Downloads\zero_cms\package-lock.json", "JSON", 0, 0, 0, 7119, 0, 0, 0, 0, 0, 0, 0, 1, 7120
"c:\Users\ibrahim\Downloads\zero_cms\package.json", "JSON", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 71
"c:\Users\ibrahim\Downloads\zero_cms\page-template.js", "JavaScript", 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 291
"c:\Users\ibrahim\Downloads\zero_cms\postcss.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\hisense.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\lg.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 10
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\panasonic.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\philips.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\placeholder.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\samsung.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\sony.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\tcl.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\brands\vestel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\Users\ibrahim\Downloads\zero_cms\public\sitemap.xml", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 1035, 0, 3, 2, 1040
"c:\Users\ibrahim\Downloads\zero_cms\public\uploads\1753123098726-z7ciou.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 364, 0, 38, 27, 429
"c:\Users\ibrahim\Downloads\zero_cms\tailwind.config.ts", "TypeScript", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 2, 91
"c:\Users\ibrahim\Downloads\zero_cms\tsconfig.json", "JSON with Comments", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\Users\ibrahim\Downloads\zero_cms\turkish-page-template.js", "JavaScript", 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 289
"Total", "-", 1184, 30, 815, 16911, 8, 104939, 247, 104, 1420, 67, 4137, 7354, 137216
